Info 0    [10:07:41.092] Starting TS Server
Info 4575 [15:27:33.714] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4576 [15:27:33.722] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 728 structureChanged: false Elapsed: 8.832857999950647ms
Info 4577 [15:27:33.722] Different program with same set of files:: structureIsReused:: 2
Info 4578 [15:27:33.723] getCompletionData: Get current token: 0.01938600093126297
Info 4579 [15:27:33.723] getCompletionData: Is inside comment: 0.0036970004439353943
Info 4580 [15:27:33.723] getCompletionData: Get previous token 1: 0.052939001470804214
Info 4581 [15:27:33.723] getCompletionsAtPosition: isCompletionListBlocker: 0.004577998071908951
Info 4582 [15:27:33.724] getCompletionData: Semantic work: 1.096375998109579
Info 4583 [15:27:33.724] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.06307799741625786
Info 4584 [15:27:33.729] getCompletionData: Get current token: 0.01029999926686287
Info 4585 [15:27:33.729] getCompletionData: Is inside comment: 0.003056000918149948
Info 4586 [15:27:33.729] getCompletionData: Get previous token 1: 0.03011699765920639
Info 4587 [15:27:33.729] getCompletionsAtPosition: isCompletionListBlocker: 0.003876999020576477
Info 4588 [15:27:33.729] getCompletionData: Semantic work: 0.2070789970457554
Info 4589 [15:27:33.729] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.039705000817775726
Info 4590 [15:27:33.733] getCompletionData: Get current token: 0.006551999598741531
Info 4591 [15:27:33.733] getCompletionData: Is inside comment: 0.0018029995262622833
Info 4592 [15:27:33.733] getCompletionData: Get previous token 1: 0.020719002932310104
Info 4593 [15:27:33.733] getCompletionsAtPosition: isCompletionListBlocker: 0.0023440010845661163
Info 4594 [15:27:33.733] getCompletionData: Semantic work: 0.13722700253129005
Info 4595 [15:27:33.733] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.028934001922607422
Info 4596 [15:27:33.770] getCompletionData: Get current token: 0.006983000785112381
Info 4597 [15:27:33.770] getCompletionData: Is inside comment: 0.0018230006098747253
Info 4598 [15:27:33.770] getCompletionData: Get previous token 1: 0.01804399862885475
Info 4599 [15:27:33.770] getCompletionsAtPosition: isCompletionListBlocker: 0.0034560002386569977
Info 4600 [15:27:33.770] getCompletionData: Semantic work: 0.1530969999730587
Info 4601 [15:27:33.770] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.045205000787973404
Info 4602 [15:27:34.593] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4603 [15:27:34.601] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 729 structureChanged: false Elapsed: 7.850705001503229ms
Info 4604 [15:27:34.601] Different program with same set of files:: structureIsReused:: 2
Info 4605 [15:27:36.499] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4606 [15:27:36.508] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 730 structureChanged: false Elapsed: 9.067577000707388ms
Info 4607 [15:27:36.508] Different program with same set of files:: structureIsReused:: 2
Info 4608 [15:27:42.591] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4609 [15:27:42.600] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 731 structureChanged: false Elapsed: 9.121139001101255ms
Info 4610 [15:27:42.600] Different program with same set of files:: structureIsReused:: 2
Info 4611 [15:27:42.600] getCompletionData: Get current token: 0.013434998691082
Info 4612 [15:27:42.600] getCompletionData: Is inside comment: 0.002814996987581253
Info 4613 [15:27:42.600] getCompletionData: Get previous token 1: 0.03988499939441681
Info 4614 [15:27:42.600] getCompletionsAtPosition: isCompletionListBlocker: 0.004057999700307846
Info 4615 [15:27:42.601] getCompletionData: Semantic work: 1.0306739993393421
Info 4616 [15:27:42.601] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.05535399913787842
Info 4617 [15:27:42.605] getCompletionData: Get current token: 0.014136001467704773
Info 4618 [15:27:42.605] getCompletionData: Is inside comment: 0.0029349997639656067
Info 4619 [15:27:42.605] getCompletionData: Get previous token 1: 0.027931999415159225
Info 4620 [15:27:42.605] getCompletionsAtPosition: isCompletionListBlocker: 0.0035659968852996826
Info 4621 [15:27:42.605] getCompletionData: Semantic work: 0.18853400275111198
Info 4622 [15:27:42.605] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.037119001150131226
Info 4623 [15:27:42.642] getCompletionData: Get current token: 0.007024001330137253
Info 4624 [15:27:42.642] getCompletionData: Is inside comment: 0.001402001827955246
Info 4625 [15:27:42.642] getCompletionData: Get previous token 1: 0.014816999435424805
Info 4626 [15:27:42.642] getCompletionsAtPosition: isCompletionListBlocker: 0.00271499902009964
Info 4627 [15:27:42.642] getCompletionData: Semantic work: 0.1374179981648922
Info 4628 [15:27:42.643] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.03596799820661545
Info 4629 [15:27:42.656] getCompletionData: Get current token: 0.0063119977712631226
Info 4630 [15:27:42.656] getCompletionData: Is inside comment: 0.0014030002057552338
Info 4631 [15:27:42.656] getCompletionData: Get previous token 1: 0.009087000042200089
Info 4632 [15:27:42.656] getCompletionsAtPosition: isCompletionListBlocker: 0.0019439980387687683
Info 4633 [15:27:42.656] getCompletionData: Semantic work: 0.08832500129938126
Info 4634 [15:27:42.656] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.02031800150871277
Info 4635 [15:27:43.119] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4636 [15:27:43.133] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 732 structureChanged: false Elapsed: 13.996453002095222ms
Info 4637 [15:27:43.133] Different program with same set of files:: structureIsReused:: 2
Info 4638 [15:27:43.873] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4639 [15:27:43.885] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 733 structureChanged: false Elapsed: 11.773883000016212ms
Info 4640 [15:27:43.885] Different program with same set of files:: structureIsReused:: 2
Info 4641 [15:29:49.481] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4642 [15:29:49.489] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 734 structureChanged: false Elapsed: 8.277535997331142ms
Info 4643 [15:29:49.489] Different program with same set of files:: structureIsReused:: 2
Info 4644 [15:29:50.805] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4645 [15:29:50.818] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 735 structureChanged: false Elapsed: 13.511652998626232ms
Info 4646 [15:29:50.818] Different program with same set of files:: structureIsReused:: 2
Info 4647 [15:29:51.727] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4648 [15:29:51.738] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 736 structureChanged: false Elapsed: 10.520222999155521ms
Info 4649 [15:29:51.738] Different program with same set of files:: structureIsReused:: 2
Info 4650 [15:29:52.452] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4651 [15:29:52.463] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 737 structureChanged: false Elapsed: 10.816288001835346ms
Info 4652 [15:29:52.463] Different program with same set of files:: structureIsReused:: 2
Info 4653 [15:29:53.133] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4654 [15:29:53.146] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 738 structureChanged: false Elapsed: 13.252867996692657ms
Info 4655 [15:29:53.146] Different program with same set of files:: structureIsReused:: 2
Info 4656 [15:29:53.465] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4657 [15:29:53.472] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 739 structureChanged: false Elapsed: 7.430918000638485ms
Info 4658 [15:29:53.472] Different program with same set of files:: structureIsReused:: 2
Info 4659 [15:30:00.405] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4660 [15:30:00.416] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 740 structureChanged: false Elapsed: 11.246384996920824ms
Info 4661 [15:30:00.416] Different program with same set of files:: structureIsReused:: 2
Info 4662 [15:30:32.654] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4663 [15:30:32.663] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 741 structureChanged: false Elapsed: 8.61684200167656ms
Info 4664 [15:30:32.663] Different program with same set of files:: structureIsReused:: 2
Info 4665 [15:30:33.293] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4666 [15:30:33.311] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 742 structureChanged: false Elapsed: 17.799224998801947ms
Info 4667 [15:30:33.311] Different program with same set of files:: structureIsReused:: 2
Info 4668 [15:30:34.004] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4669 [15:30:34.021] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 743 structureChanged: false Elapsed: 16.966513000428677ms
Info 4670 [15:30:34.021] Different program with same set of files:: structureIsReused:: 2
Info 4671 [15:30:35.150] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4672 [15:30:35.160] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 744 structureChanged: false Elapsed: 9.934333000332117ms
Info 4673 [15:30:35.160] Different program with same set of files:: structureIsReused:: 2
Info 4674 [15:30:36.736] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4675 [15:30:36.751] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 745 structureChanged: false Elapsed: 14.62024300172925ms
Info 4676 [15:30:36.751] Different program with same set of files:: structureIsReused:: 2
Info 4677 [15:30:37.126] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4678 [15:30:37.140] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 746 structureChanged: false Elapsed: 13.884982999414206ms
Info 4679 [15:30:37.140] Different program with same set of files:: structureIsReused:: 2
Info 4680 [15:30:39.190] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4681 [15:30:39.204] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 747 structureChanged: false Elapsed: 13.639763001352549ms
Info 4682 [15:30:39.204] Different program with same set of files:: structureIsReused:: 2
Info 4683 [15:30:40.122] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4684 [15:30:40.135] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 748 structureChanged: false Elapsed: 13.317830000072718ms
Info 4685 [15:30:40.135] Different program with same set of files:: structureIsReused:: 2
Info 4686 [15:30:41.298] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4687 [15:30:41.315] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 749 structureChanged: false Elapsed: 16.60401400178671ms
Info 4688 [15:30:41.315] Different program with same set of files:: structureIsReused:: 2
Info 4689 [15:30:41.627] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4690 [15:30:41.642] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 750 structureChanged: false Elapsed: 15.373394999653101ms
Info 4691 [15:30:41.643] Different program with same set of files:: structureIsReused:: 2
Info 4692 [15:30:41.644] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4693 [15:30:41.655] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 751 structureChanged: false Elapsed: 11.368524000048637ms
Info 4694 [15:30:41.655] Different program with same set of files:: structureIsReused:: 2
Info 4695 [15:40:32.652] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4696 [15:40:32.671] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 752 structureChanged: false Elapsed: 18.6548810005188ms
Info 4697 [15:40:32.671] Different program with same set of files:: structureIsReused:: 2
Info 4698 [15:40:33.405] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4699 [15:40:33.415] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 753 structureChanged: false Elapsed: 10.266656998544931ms
Info 4700 [15:40:33.415] Different program with same set of files:: structureIsReused:: 2
Info 4701 [15:40:34.555] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4702 [15:40:34.570] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 754 structureChanged: false Elapsed: 15.463674999773502ms
Info 4703 [15:40:34.571] Different program with same set of files:: structureIsReused:: 2
Info 4704 [15:40:34.897] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4705 [15:40:34.910] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 755 structureChanged: false Elapsed: 13.336566001176834ms
Info 4706 [15:40:34.911] Different program with same set of files:: structureIsReused:: 2
Info 4707 [15:40:35.341] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4708 [15:40:35.357] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 756 structureChanged: false Elapsed: 15.014140997081995ms
Info 4709 [15:40:35.357] Different program with same set of files:: structureIsReused:: 2
Info 4710 [15:40:36.376] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4711 [15:40:36.392] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 757 structureChanged: false Elapsed: 15.307812999933958ms
Info 4712 [15:40:36.392] Different program with same set of files:: structureIsReused:: 2
Info 4713 [15:40:36.736] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4714 [15:40:36.750] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 758 structureChanged: false Elapsed: 14.153827998787165ms
Info 4715 [15:40:36.750] Different program with same set of files:: structureIsReused:: 2
Info 4716 [15:40:37.261] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4717 [15:40:37.284] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 759 structureChanged: false Elapsed: 22.42807799950242ms
